19,85.1,41.7,6.5,9.7,25.8,8.1,3,5.4,12.1,13.4
15.6;73.4;36.6;5.8;8.5;21.5;6.8;2.5;4.5;9.7;12.1
15.3;72.8;36.2;5.7;8.4;21.9;6.7;2.5;4.4;9.6;11.7
15.6;73.7;36.3;5.8;8.3;22.2;6.9;2.6;4.5;9.8;12
16;76.2;37;6;8.9;22.5;7.2;2.6;4.7;10.3;12.6
17;79.6;39.2;6.4;9.3;23.7;7.5;2.8;4.9;10.7;13.2
18.3;83.8;41.6;6.8;9.9;25.3;8.1;2.9;5.2;11.3;13.6
18.8;89.7;44.1;7.1;10.4;27;8.6;3.2;5.5;11.9;14.3
19.7;90.7;46.2;7.2;10.7;28.2;8.8;3.2;5.6;12.1;14.8
19.7;93.1;46.1;7.4;10.8;27.9;8.9;3.2;5.8;12.3;15
20.2;93.1;46.9;7.5;10.9;27.8;9;3.3;5.8;12.7;15.3
20.2;95.1;47.6;7.6;11.1;28;8.9;3.3;5.9;12.7;15.4
19.9;94.9;48;7.6;11.1;29.4;8.9;3.4;5.9;12.7;15.6
20.4;95.3;47;7.5;11.1;28.4;9;3.3;5.9;12.7;15.1
20.5;95.4;47.5;7.5;11.2;28.6;9;3.4;5.8;12.9;15.3
20.3;94.6;47.5;7.6;11.1;29.1;9;3.3;6;12.9;15.5
20.3;95.7;47.3;7.5;11.2;28.8;8.9;3.3;6;12.7;15.6
19.6;94.5;46.9;7.4;10.9;28;8.9;3.3;5.7;12.6;15.4
19.6;93.1;45.5;7.2;10.7;27.6;8.6;3.2;5.7;12.3;15
19.4;92.5;45.2;7.2;10.8;27.5;8.7;3.2;5.6;12.1;14.7
19;89.6;44.1;7.1;10.3;27.2;8.5;3.1;5.4;11.9;14.6
19.1;88.4;43.9;7;10.3;26.3;8.4;3.1;5.4;11.9;14.3
18.2;87.5;43.2;6.8;9.9;26.5;8.1;3;5.4;11.4;14
18.7;86.6;43.1;6.8;10.1;25.5;8.1;3;5.2;11.5;14.2
18.7;87.6;42.5;6.8;10.1;26;8.2;3;5.3;11.5;13.6
19;88.2;43.8;7;10.3;26.5;8.4;3.1;5.4;11.8;14
19.3;90.2;44.2;7.2;10.5;27;8.6;3.1;5.6;12;14.6
19.8;92.9;45.6;7.4;10.6;26.8;8.6;3.2;5.7;12.1;14.9
19.6;91.3;44.9;7.1;10.6;27.4;8.5;3.2;5.5;12.1;14.6
19.1;88.5;43.6;7.2;10.2;26.7;8.5;3.1;5.4;12.2;14.4
18.6;85.6;43.6;6.9;10.1;26.3;8.3;3;5.4;11.5;13.8
18.1;85.2;42.5;6.8;10;25.2;7.9;3;5.2;11.4;13.7
17.6;82.2;41.6;6.5;9.8;25.6;7.9;2.9;5;11;13.6
18.4;86.5;42;7;9.9;25.6;8.1;3;5.3;11.5;13.6
19.1;87.4;43.7;7;10.2;26.2;8.3;3.2;5.4;11.8;14.7
18.6;86.9;44.2;7;10.2;26.3;8.2;3.1;5.4;11.7;13.9
18;82.4;41.9;6.7;9.9;24.9;7.9;3;5.1;11.3;13.6
16.7;77.7;39.1;6.2;9.3;23.7;7.4;2.8;4.9;10.4;12.6
16.5;77.7;38.6;6.2;9;23.5;7.3;2.7;4.8;10.4;12.4
16.5;75.3;38;6;8.8;23.3;7.1;2.7;4.7;10.1;12.2
15.9;74.6;36.2;5.9;8.6;22.1;7;2.6;4.5;10;11.9
15;70.6;35.3;5.6;8.4;21.8;6.8;2.5;4.4;9.4;11.7
14.7;69.7;34.8;5.5;8.1;20.7;6.5;2.5;4.3;9.3;11.1
14.6;68.5;34;5.4;8;20.7;6.5;2.4;4.2;9.1;10.9
14.7;67;34.1;5.5;8;20.7;6.5;2.4;4.2;9;11.2
15;69.8;34.8;5.5;8.2;20.8;6.6;2.4;4.3;9.2;11.2
15.3;70;35.1;5.6;8.4;21.4;6.7;2.5;4.3;9.5;11.4
15.4;72.5;35.4;5.8;8.4;21.6;6.8;2.5;4.4;9.8;11.8
15.7;72.3;36;5.8;8.7;22.4;6.9;2.6;4.5;9.9;11.7
16.2;75.7;36.9;6;9;22.9;7.1;2.7;4.7;10.3;12.2
16.9;79.2;39;6.2;9;23.2;7.5;2.7;4.9;10.6;12.5
17.2;79.9;40.7;6.4;9.3;24.2;7.5;2.9;4.9;10.8;13
17.5;83.5;41.1;6.5;9.6;25.1;7.9;3;5;11.1;13.5
17.9;82.8;41.6;6.6;9.9;24.9;7.9;2.9;5.2;11.3;13.6
17.9;83.2;41.5;6.7;9.9;25.5;7.8;3;5.1;11;13.4
17.8;83.5;41;6.7;9.8;25.5;8.1;3;5.2;11.3;13.7
18.3;82.6;41.7;6.9;10;25.8;8.1;2.9;5.3;11.7;13.7
18.7;87.2;42;6.9;10.2;26.2;8.3;3;5.4;11.6;13.8
18.4;87.7;42.4;6.9;10;25.6;8.1;3;5.2;11.7;14
17.8;82.9;41.1;6.5;9.7;25.3;7.9;2.9;5.1;11;13.4
17.4;82.3;40.4;6.4;9.6;24.4;7.7;2.9;5.1;11;12.9
17;78.8;39.5;6.4;9.5;23.8;7.6;2.8;4.8;10.6;13
17.1;78.3;39.3;6.2;9.1;23.6;7.3;2.7;4.9;10.5;12.7
16.3;76.5;38.2;6.1;8.9;23.2;7.3;2.7;4.8;10.3;12.2
16.3;75.9;37.4;6.1;9;23.1;7.3;2.7;4.6;10.4;12.2
16.1;76.5;38.6;6.2;9;23.4;7.2;2.7;4.7;10.3;12.3
16.8;79.2;38.4;6.3;9.2;23.8;7.4;2.8;4.9;10.6;12.8
17.3;80.9;40.1;6.3;9.3;24.2;7.7;2.9;4.9;10.7;13.1
17.6;82.3;41.6;6.6;9.6;25.6;7.8;2.9;5.2;11.1;13.4
17.7;83.4;41.6;6.6;9.9;25.4;8;2.9;5.1;11.2;13.3
17.6;80.1;40.7;6.5;9.6;24.7;7.7;2.9;5.1;10.9;12.9
17.5;80;39.8;6.4;9.5;24.3;7.6;2.8;5;10.9;12.7
17;79.8;39.1;6.3;9.4;23.6;7.6;2.8;4.9;10.9;12.8
16.6;77.1;38.6;6.3;9.2;23.5;7.3;2.8;4.9;10.6;12.5
17.3;80.1;40;6.5;9.4;24.3;7.6;2.8;4.9;10.8;12.9
17.9;84.2;42.4;6.7;9.9;25.8;8;3;5.2;11.6;13.7
17.9;84.6;41.3;6.7;9.7;25;7.9;2.9;5.2;11.2;13.6
17.3;80.1;40.5;6.4;9.6;25;7.7;2.9;5.1;10.8;12.9
16.2;76;36.9;6;8.9;22.6;7.1;2.7;4.7;10.1;12.4
15.8;76;37;6;8.8;22.5;7;2.6;4.6;10;11.9
15.7;74.1;36.2;5.9;8.6;21.9;7;2.6;4.5;9.8;12
15.4;71.7;35.7;5.7;8.5;21.6;6.8;2.5;4.4;9.6;11.6
14.5;67.9;33.3;5.5;8.1;20.7;6.6;2.4;4.2;9.2;11.1
14.2;65.5;33.2;5.3;7.7;20.2;6.3;2.3;4.2;9;10.7
14;65.7;32.4;5.2;7.5;19.9;6.2;2.3;4;8.7;10.4
13.9;63.8;32.4;5.1;7.7;19.3;6.2;2.3;4.1;8.6;10.3
13.9;65.1;32.3;5.1;7.7;19.9;6.2;2.3;4;8.6;10.3
14;65.3;33;5.2;7.8;19.7;6.2;2.3;4.1;8.6;10.4
14.2;65.2;32.8;5.2;7.7;19.8;6.3;2.3;4.1;8.9;10.6
14.1;65.3;33.2;5.3;7.9;20.4;6.2;2.3;4;8.8;10.7
14.7;66.8;33.5;5.4;7.8;20.3;6.4;2.4;4.1;9.1;11
14.7;69.6;34.6;5.4;8.1;20.8;6.7;2.5;4.3;9.4;11
15.5;71.1;35.4;5.7;8.5;21.7;6.7;2.5;4.4;9.6;11.8
15.9;74.4;36.8;5.9;8.7;23.2;7;2.6;4.6;9.9;12
16.3;75.1;37.5;6.1;9;23;7.2;2.7;4.7;10.2;12.1
16.8;75.4;38.9;6.1;9.1;23.8;7.2;2.8;4.7;10.3;12.3
17;76.6;39.4;6.2;9;23.7;7.3;2.8;4.8;10.6;12.4
17.2;79.5;40.2;6.3;9.2;24.1;7.6;2.8;4.9;10.7;12.7
17.2;79.8;39.5;6.4;9.5;24.4;7.7;2.8;4.9;10.9;12.9
17.3;79.9;40.3;6.5;9.6;24.8;7.7;2.8;5;10.9;12.8
16.5;76;38.7;6.1;9.1;23.1;7.2;2.8;4.7;10.3;12.5
16.3;75.3;37;6;8.8;22.9;7.2;2.7;4.7;10;12.2
15.9;72.7;36.8;5.9;8.5;22.2;6.9;2.6;4.5;9.9;11.7
15.4;70.9;35.7;5.8;8.3;21.6;6.9;2.5;4.4;9.4;11.3
15.4;70.2;34.8;5.8;8.3;21.7;6.7;2.5;4.4;9.5;11.5
14.9;69.6;34.8;5.6;8.2;21.4;6.8;2.5;4.3;9.4;11.2
15.2;69.7;35.4;5.5;8.4;21.2;6.7;2.5;4.4;9.5;11.3
15.5;71;36.4;5.8;8.4;22.3;6.9;2.6;4.5;9.9;11.6
16.4;74.1;37.1;6;8.9;23.3;7.1;2.7;4.7;10.3;12.2
17;79;38.7;6.3;9.3;24;7.6;2.8;4.9;10.7;12.8
17.3;79.8;40.8;6.3;9.5;24.1;7.6;2.8;4.9;10.7;13
17.5;80.3;39.6;6.4;9.6;24.3;7.5;2.8;5;10.9;12.9
16.7;79.7;39.4;6.3;9.1;23.9;7.5;2.8;4.9;10.7;12.7
16.6;78;39.1;6.4;9.3;23.6;7.5;2.8;4.8;10.7;12.7
16.7;76.6;38.4;6.3;9.1;23.6;7.3;2.7;4.8;10.5;12.3
16.7;78.8;38.8;6.3;9.2;23.4;7.4;2.7;4.8;10.5;12.4
17.9;83.4;41.2;6.6;9.8;25.4;7.8;2.9;5.1;11.2;13.4
17.3;81.4;41;6.5;9.7;24.4;7.8;2.9;5.1;10.8;12.9
17.1;79.9;40.1;6.5;9.4;24.3;7.6;2.9;5;10.8;12.9
16.4;75.9;37.8;6;9.1;22.9;7.3;2.7;4.7;10.3;12.2
16.1;73.2;36.8;6;8.5;22.5;7;2.6;4.6;9.9;11.9
15.7;73.5;35.6;5.7;8.5;22;6.9;2.6;4.6;9.9;11.8
15.4;71;36;5.7;8.4;21.7;6.8;2.5;4.5;9.7;11.7
14.9;67.3;34.3;5.6;8.3;21.1;6.6;2.5;4.3;9.4;11.1
14.7;67.2;33.5;5.4;8;20.9;6.4;2.4;4.2;9;10.7
14.5;67.7;33;5.3;8;19.8;6.4;2.4;4.1;9;10.7
14.7;66.8;33.6;5.5;8;20.8;6.4;2.4;4.2;8.9;11
15.4;70.8;35.3;5.6;8.4;21.8;6.6;2.5;4.3;9.5;11.3
16;73.9;36.9;5.9;8.8;22.7;7;2.6;4.6;9.9;11.9
17;80.1;39.8;6.4;9.4;24.2;7.6;2.8;5;10.8;12.7
18;84.2;41.5;6.7;9.9;25.5;8;3;5.1;11.3;13.6
18.6;86.4;43.6;7;10.3;26.6;8.2;3.2;5.5;11.6;14.3
18.8;89.3;45.1;7.2;10.6;27.4;8.4;3.2;5.6;12;14.6
19.8;90.6;45.3;7.3;10.7;28.1;8.8;3.2;5.6;12;14.5
20;92.1;45.9;7.4;11;28;8.7;3.2;5.8;12.3;14.8
19.9;91.5;45.7;7.4;10.6;27.9;8.8;3.3;5.7;12.4;14.8
20;93.1;45.9;7.5;10.8;28.5;8.8;3.3;5.8;12.3;15
20.2;92.7;46.3;7.4;11.3;28.9;8.8;3.3;5.8;12.5;14.9
20.4;94.5;47.1;7.6;11.1;29.1;8.8;3.3;5.7;12.6;15
19.7;92.9;46.1;7.5;10.9;28.8;8.8;3.3;5.8;12.6;15
20.5;94.5;46.6;7.6;10.9;28.3;8.9;3.3;5.9;12.6;14.9
20;91.4;46.1;7.4;10.9;28.3;8.7;3.2;5.8;12.3;14.7
19.5;90.8;45.5;7.4;10.8;28.2;8.7;3.2;5.7;12.2;14.7
19.5;90.2;45.8;7.3;10.6;27.6;8.6;3.2;5.6;12.2;14.6
19.3;86.2;44;7.2;10.6;26.9;8.4;3.2;5.5;11.8;14.2
18.7;85.7;43;7;10.4;26.5;8.4;3.1;5.5;11.8;13.9
18.5;84.8;43.2;6.9;10.2;26.3;8.1;3.1;5.4;11.7;13.6
18.9;85.6;42.8;7;10.3;26.5;8.1;3.1;5.3;11.5;13.8
19;88.1;43.1;7;10.4;27;8.3;3.1;5.5;11.6;13.9
19.4;87.6;44.3;7.2;10.6;26.9;8.5;3.2;5.6;12.1;14.5
20;91.8;47.1;7.5;10.9;28.5;8.6;3.3;5.7;12.7;14.7
19.7;91.2;46.1;7.5;11;28.4;8.9;3.3;5.7;12.5;14.8
19.9;90.8;45.7;7.2;10.6;27.7;8.6;3.3;5.7;12.2;14.7
18.9;86.9;43.7;7.1;10.4;27;8.3;3.1;5.5;12;14.2
18.5;84.9;43.4;6.8;10.2;26.3;8.3;3.1;5.3;11.7;13.9
17.9;83.7;41.4;6.7;10.2;25.3;7.9;3;5.2;11.4;13.4
18.4;84.3;41.7;6.6;9.9;25.5;8.1;3;5.2;11.1;13.5
19.2;87.9;43.4;7.1;10.4;27.2;8.4;3.2;5.4;11.8;14.1
18.8;85.6;43.1;6.9;10.3;26.3;8.3;3.1;5.5;11.7;14
18.4;85.5;42.4;6.9;10.1;26.4;8.3;3;5.3;11.7;14
17.5;79.3;40.3;6.4;9.6;24.4;7.7;2.9;5;10.9;12.9
16.8;78.3;39.7;6.2;9.5;24;7.4;2.8;4.8;10.6;12.6
16.7;76.9;39.2;6.1;9.3;23.8;7.4;2.7;4.8;10.3;12.2
16.3;74.6;38.2;6.2;8.9;23.2;7.3;2.7;4.7;10.3;12.3
15.8;72.3;36.5;6;8.8;22.3;7;2.6;4.5;9.8;11.9
15.5;70.5;36.4;5.8;8.6;22.2;6.7;2.5;4.4;9.7;11.6
15.6;69.3;35.6;5.7;8.4;21.5;6.8;2.5;4.4;9.4;11.5
15.6;71.6;36.1;5.7;8.4;21.4;6.8;2.5;4.4;9.5;11.4
15.8;73.4;36.6;5.9;8.8;22.5;7.2;2.6;4.6;10;12
16.8;76.7;38.4;6.2;9;23.2;7.3;2.7;4.7;10.4;12.6
17.5;80;40.3;6.6;9.8;25;7.9;2.9;5;11.1;13.1
18.5;85.6;43.6;6.8;10.4;26.3;8.3;3.1;5.5;11.6;14
19.4;90;44.9;7.4;10.6;27.9;8.6;3.2;5.7;12.4;14.6
20;92;46.1;7.5;10.9;28.3;8.8;3.3;5.8;12.3;14.8
20.5;93.1;46.8;7.6;10.9;28.7;8.9;3.3;5.9;12.6;14.9
20.4;95.1;46.9;7.7;11.1;28.7;8.8;3.4;5.9;12.5;15
20.4;94.3;48.2;7.6;11.1;29.2;9.1;3.4;6;12.8;15.4
20.4;94.6;48.2;7.6;11.3;29.5;9.1;3.4;5.9;12.6;15.1
20.9;95.1;47.4;7.6;11.4;29.3;9;3.4;5.9;12.8;15.1
20.7;94.8;47.8;7.6;11.3;29.4;9.1;3.4;6;12.8;15.4
20.7;94;46;7.7;11.1;28.8;9;3.4;5.9;12.8;15.1
20.7;92.2;47.9;7.7;11.2;29.5;9;3.4;6;12.8;15
20.5;91.9;47;7.5;11.1;28.7;8.9;3.3;5.7;12.4;14.9
20.1;91.6;45.8;7.4;11;28.5;8.7;3.3;5.8;12.5;14.7
19.6;90.8;46.2;7.3;10.9;28.1;8.6;3.3;5.6;12.5;14.7
19.6;89.9;45;7.3;10.7;27.6;8.6;3.2;5.6;12.1;14.6
19.2;87.3;43.7;7.2;10.5;27.2;8.5;3.1;5.6;11.9;14.1
19.1;86.8;43.8;7.1;10.5;26.8;8.4;3.1;5.6;11.6;13.9
19.2;85.5;43.2;7.1;10.4;26.6;8.3;3.1;5.4;11.9;14.1
19.2;87.3;45.1;7.2;10.3;27.2;8.5;3.2;5.5;11.8;14
19.8;90.2;45.2;7.3;10.8;28.3;8.6;3.2;5.6;12;14.3
20.1;92.1;47.1;7.4;11.2;28.5;8.9;3.3;5.8;12.5;14.5
20.2;91.7;46.4;7.5;11.3;28.9;9;3.4;5.9;12.6;15
20.2;91.2;46.1;7.5;11;28.1;8.7;3.3;5.7;12.4;14.8
18.9;88.4;44.9;7.2;10.7;27.8;8.4;3.2;5.7;12;14.5
18.7;85.5;44.2;7.1;10.4;26.5;8.4;3.2;5.4;11.8;13.9
17.9;86.1;42.4;7;10.2;26.4;8.2;3;5.3;11.8;13.7
18;83.3;42;6.9;10;26.2;8.1;3;5.2;11.4;13.5
19.5;88.6;44.4;7.1;10.5;27.1;8.4;3.2;5.5;12;14.2
18.8;87.5;43.5;7;10.4;27;8.3;3.1;5.5;11.7;14.2
18.8;85.6;43.3;7.1;10.2;26.4;8.4;3;5.4;11.8;13.7
17.5;82.3;40.8;6.6;9.7;25.1;7.8;2.9;5.1;11;13.1
17.4;75.8;39.7;6.4;9.4;24.2;7.5;2.8;4.9;10.4;12.7
17;78.3;38.4;6.3;9.4;24;7.5;2.7;4.9;10.6;12.7
16.6;76.1;38.8;6.2;9.1;24.1;7.4;2.8;4.8;10.2;12.1
16.2;72;37.8;5.9;8.9;22.9;7;2.6;4.7;10;11.8
15.7;71.2;36.2;5.8;8.5;22.1;7;2.7;4.5;9.7;11.6
15.7;70.5;35.6;5.8;8.7;22;6.8;2.5;4.5;9.4;11.4
15.5;70.6;36;5.8;8.5;22.1;6.8;2.5;4.5;9.7;11.5
15.9;71.8;37.7;6;8.8;22.7;7;2.6;4.6;9.8;11.8
16.6;76;38.3;6.2;9.1;23.7;7.3;2.7;4.8;10.4;12.1
17.5;80.8;41.3;6.6;9.8;24.9;7.6;2.9;5;11.1;13
19.2;85.3;43.8;7;10.3;26.1;8.3;3.1;5.4;11.8;13.6
19.8;88.7;45.2;7.3;10.8;28.2;8.8;3.2;5.6;12.3;14.2
20;90;46.5;7.5;11;28.3;8.9;3.3;5.7;12.5;15
20.5;94.2;46;7.6;11.1;28.8;9;3.4;5.9;12.7;15.1
20.8;94.6;46.8;7.7;11.3;29.5;9.1;3.4;5.9;12.8;15.2
20.9;95.7;48.1;7.8;11.3;29.1;9.1;3.5;6;13.3;15.4
21.2;93;48.1;7.7;11.5;29.2;9.2;3.4;6;13;15.5
21.2;95.2;47.8;7.7;11.6;29.7;9.1;3.4;6;13;15.2
21;94;48.4;7.8;11.7;30.1;9.3;3.4;6.1;12.8;15
20.8;95.1;48.1;7.9;11.4;30;9;3.5;6;13.1;15.3
20.9;94.7;48;7.8;11.6;29.2;9.2;3.4;5.9;12.8;15.6
20.6;92.9;47.5;7.7;11;29;9.2;3.4;5.9;12.7;15.1
20.5;91.4;46.2;7.6;11;29.4;8.8;3.4;5.8;12.7;14.8
20.4;92.1;45.8;7.5;11.1;29;8.8;3.3;5.8;12.6;14.7
19.9;89.8;46;7.3;10.7;27.9;8.7;3.2;5.7;11.9;14.5
19.8;88.4;45.1;7.3;10.9;27.6;8.6;3.2;5.6;12.3;14.5
19.5;88.3;45.7;7;10.8;27.6;8.4;3.2;5.6;11.7;14.1
19.6;88.4;43.8;7;10.5;26.8;8.4;3.2;5.6;12;13.9
19.3;88.1;44.7;7.2;10.5;27.6;8.5;3.2;5.5;12.2;14.3
20.1;88.6;44.7;7.3;10.9;28;8.5;3.2;5.7;12.4;14.5
20.5;93.1;46.1;7.5;11.2;28.9;8.9;3.4;5.8;12.5;14.7
20.9;93.6;47.4;7.6;11.3;29.6;9.1;3.4;5.9;12.8;15.1
20.5;92.1;46.7;7.6;11.2;28.7;8.9;3.4;5.8;12.8;15
20.2;89.2;45.1;7.3;10.9;28;8.5;3.2;5.7;12.2;14.3
19.3;86;44.2;7;10.6;27;8.4;3.1;5.5;11.8;13.8
18.8;85.2;43.9;7;10.4;26.8;8.1;3.1;5.4;11.6;13.6
18.5;82.5;41.5;6.7;10.2;26.1;8.1;3.1;5.3;11.3;13.3
19.5;85.2;44.6;7.1;10.6;27.2;8.5;3.2;5.6;12.1;13.9
19.5;86.8;43.5;7.2;10.5;27.6;8.5;3.1;5.6;11.8;14.3
19.1;87.4;43.4;7.1;10.5;26.3;8.3;3.2;5.5;11.7;13.9
18.5;83.1;41.8;6.8;10.1;25.9;8.1;2.9;5.2;11.2;13.2
17.4;78.3;40.1;6.5;9.5;24.4;7.5;2.8;4.9;10.6;12.7
17.2;76.9;39.6;6.4;9.5;24;7.5;2.8;4.9;10.5;12.6
17.2;77.1;38.7;6.2;9.4;24.4;7.4;2.8;4.8;10.4;12.5
16;74.1;37.6;6.2;9.1;22.5;7.1;2.7;4.6;10.2;12
16.2;71.8;36.5;5.9;8.7;22.8;7;2.6;4.6;9.9;11.8
15.7;70.9;36.2;5.9;8.6;22.6;6.9;2.6;4.6;9.6;11.6
15.7;70.6;36.4;5.9;8.6;22.4;6.9;2.6;4.4;9.7;11.4
16.2;72.5;37.1;5.9;8.9;22.3;7.1;2.7;4.6;10.1;11.7
16.5;75.6;38;6.2;9.2;23.8;7.3;2.7;4.7;10.5;12.1
17.6;80.3;40.9;6.6;9.6;25;7.6;2.9;5.1;11.1;12.9
18.8;86;43.1;6.9;10.5;26.5;8.2;3.1;5.4;11.4;13.9
19.7;87.3;45.1;7.4;10.8;28;8.7;3.3;5.7;12.1;14.2
20.4;91.7;45.8;7.4;10.9;28.4;8.9;3.3;5.8;12.6;14.8
20.6;92.6;46.3;7.5;11.2;29.1;8.9;3.4;5.8;12.6;14.8
20.5;92.9;47.8;7.7;11.4;29.3;9.1;3.4;6;13.1;15.2
21.1;94.5;47;7.7;11.4;29.8;9.1;3.4;6;12.7;14.9
20.9;93.6;48.2;7.9;11.5;29.2;9;3.4;5.9;12.9;15.2
21.1;95.2;47.7;7.8;11.3;29.4;9.1;3.4;5.9;13;15.1
21;94.3;47.6;7.8;11.6;29.3;8.9;3.4;5.9;12.8;15.5
20.8;94.2;47.9;7.8;11.6;29.8;9.3;3.4;5.9;12.9;15.3
20.8;92.5;47.7;7.7;11.5;29.4;9;3.5;5.9;12.9;15
20.6;91.8;47.5;7.8;11.2;29.6;9;3.4;5.9;12.6;14.6
20.2;91.2;47.2;7.5;11.2;28.9;8.8;3.3;5.8;12.7;14.8
20.4;90.8;46.7;7.2;10.9;28.4;8.8;3.3;5.8;12.5;14.5
20;89.2;45.3;7.3;10.7;28;8.6;3.3;5.7;12.3;14.2
19.6;87.7;44.4;7.1;10.6;27.6;8.4;3.2;5.6;12;14.2
19.4;85.9;44.2;7.3;10.5;26.7;8.4;3.2;5.5;11.7;13.9
19;85.4;44.1;7.1;10.5;27.3;8.3;3.1;5.5;11.8;13.8
19.4;86.3;44.3;7.2;10.6;26.7;8.5;3.2;5.5;11.8;14
19.6;88.9;45.7;7.4;11;27.9;8.6;3.3;5.6;12.2;13.9
20.2;89.6;46.4;7.5;11.3;29.1;9;3.3;5.7;12.4;14.6
20.6;91.2;47.8;7.8;11.2;29.3;9;3.4;6;12.7;14.9
20.7;91.2;46.7;7.5;11.1;29.3;8.9;3.3;5.8;12.5;14.8
20.1;89.9;45.5;7.4;10.8;27.7;8.7;3.3;5.7;12.3;14.1
19.2;84.8;43.5;7.2;10.7;27.3;8.4;3.1;5.5;12;13.7
18.9;84.3;42.7;7.1;10.2;26.4;8.1;3.1;5.4;11.5;13.9
18.6;83;42.1;6.8;10.2;26;8.1;3;5.3;11.3;13.4
19.5;84.6;43.7;7;10.6;27.3;8.4;3.1;5.6;11.7;13.8
19;86.2;44.4;7.1;10.5;27.2;8.3;3.1;5.6;12;14.1
19;85.1;44.5;7.1;10.6;27.2;8.4;3.2;5.4;11.8;13.9
18.4;82.7;42.1;6.8;10.2;26;8;3;5.3;11.4;13.4
17.8;76.8;39;6.5;9.6;24.6;7.5;2.9;4.9;10.8;12.6
17.2;77.6;39.6;6.4;9.4;24.4;7.5;2.9;4.9;10.6;12.5
17.2;75.1;38.9;6.3;9.6;24.4;7.5;2.7;4.9;10.4;12.2
16.5;74.4;38;6.1;9.1;23;7.3;2.7;4.7;10.1;12
16.2;71.2;36.6;6;8.7;22.5;7;2.7;4.6;9.9;11.6
15.7;69.8;35.3;5.8;8.8;22.5;7;2.6;4.5;9.9;11.4
15.9;70.1;35.3;5.9;8.6;22.9;6.9;2.6;4.6;9.7;11.4
16.3;71.4;36.6;6;8.8;22.4;7;2.7;4.6;9.9;11.6
16.6;74.5;38;6.2;9.1;23.3;7.1;2.8;4.6;10.4;12.1
17.4;78.1;39.8;6.5;9.6;24.6;7.7;2.9;4.9;10.9;12.6
18.6;82.6;42.4;6.7;10.1;26.4;8.1;3;5.3;11.4;13.4
19.6;86.2;45.3;7.3;10.8;27.6;8.5;3.2;5.5;12;13.7
20;88;45.7;7.4;11;27.7;8.8;3.2;5.7;12.2;14.6
20.6;89.9;46.7;7.5;11.4;29.3;8.8;3.3;5.8;12.5;14.5
20.5;90;46.6;7.6;11.3;28.8;9.1;3.3;5.8;12.8;14.8
20.9;92.7;47.5;7.7;11.4;29.5;9;3.4;5.9;12.9;15.2
21.2;93.2;47.2;7.8;11.4;29.1;9.2;3.4;6;13.1;15
21.1;91.9;47.7;7.7;11.5;29.3;9;3.4;5.8;12.7;14.9
21;91.8;48.3;7.7;11.3;29.5;9;3.4;6;12.9;15.1
20.5;93.1;47.5;7.7;11.4;29.4;9.1;3.4;5.9;12.6;14.9
21;92.1;47.3;7.7;11.3;29;9.2;3.4;5.9;12.7;14.9
20.8;92.2;47;7.6;11.2;29.3;9;3.4;5.8;12.7;14.8
20.4;88.9;45.9;7.5;11.1;28.4;8.9;3.3;5.7;12.3;14.3
20.3;88.4;45;7.4;11.2;28.6;8.8;3.3;5.6;12.5;14.1
19.2;85.2;44.2;7.2;10.7;27.7;8.5;3.2;5.6;12.1;14.1
19.3;86;43.2;7.1;10.6;27.7;8.5;3.2;5.5;11.9;13.7
19.3;84.6;42.7;7;10.3;26.9;8.2;3.1;5.4;11.7;13.5
19;82.8;42.3;6.9;10.3;26.7;8.2;3.1;5.3;11.4;13.5
19;82.7;43.8;7.1;10.3;26.7;8.2;3.2;5.5;11.8;13.5
19.2;86.5;43.4;7.1;10.3;27.2;8.5;3.1;5.6;11.7;13.9
19.5;88.2;45.2;7.2;10.7;28.2;8.6;3.2;5.5;12.2;14.2
20.5;88.7;45.3;7.4;10.9;28.4;8.9;3.2;5.8;12.4;14.1
20.3;87.3;45;7.4;10.8;28.3;8.5;3.3;5.7;12.2;14.3
19.5;85.8;45;7.1;10.6;27.8;8.3;3.2;5.6;12;13.9
19;82.5;43;6.9;10.5;26.7;8.3;3;5.3;11.7;13.5
18.9;81.9;42.5;6.9;10.2;26;8.1;3;5.3;11.4;13.3
18.2;79.9;41.9;6.6;10.1;25.4;7.9;3;5.2;11.2;13.2
18.6;82.8;43.1;6.9;10.4;26.2;8.3;3;5.3;11.4;13.6
19.6;85.5;43.6;7;10.5;27.5;8.4;3.2;5.5;11.8;13.9
19.5;84.7;43.6;7.1;10.6;26.6;8.2;3.2;5.5;11.7;13.6
18.4;81.5;41.5;6.8;10.3;25.8;8;3;5.2;11.4;13.3
17.2;76.4;39.7;6.4;9.6;24.2;7.5;2.8;4.9;10.7;12.4
17;74.9;38.7;6.2;9.4;23.7;7.4;2.8;4.8;10.4;12
16.9;73.8;38.5;6.2;9.3;23.7;7.2;2.8;4.7;10.1;11.7
16.3;71.6;37;6;9;22.8;7.2;2.6;4.7;10.1;11.8
15.7;68.4;35.3;5.8;8.6;22.3;6.8;2.5;4.5;9.4;11.4
15.3;65.6;34.5;5.6;8.5;21.6;6.6;2.5;4.3;9.2;11
15.2;67;34;5.6;8.2;21.4;6.5;2.4;4.3;9.3;10.7
15.1;67.2;34.1;5.5;8.3;21.2;6.6;2.4;4.3;9.2;10.7
15.6;68;34.5;5.5;8.5;21.8;6.6;2.5;4.3;9.3;10.8
